package,package_short,profile_url,profile_name,resource_type,from_version,to_version,category,elements_added_count,elements_removed_count,elements_modified_count,ms_added_count,ms_removed_count,has_breaking,elements_added,elements_removed
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-history-of-present-illness,MII_PR_Patho_History_Of_Present_Illness,List,1.0.0-alpha3,1.0.0-alpha4,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-history-of-present-illness,MII_PR_Patho_History_Of_Present_Illness,List,1.0.0-alpha4,2025.0.0-alpha1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-history-of-present-illness,MII_PR_Patho_History_Of_Present_Illness,List,2025.0.0-alpha1,2025.0.0-alpha2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-history-of-present-illness,MII_PR_Patho_History_Of_Present_Illness,List,2025.0.0-alpha2,2025.0.0-alpha3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-history-of-present-illness,MII_PR_Patho_History_Of_Present_Illness,List,2025.0.0-alpha3,2025.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-history-of-present-illness,MII_PR_Patho_History_Of_Present_Illness,List,2025.0.1,2025.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-history-of-present-illness,MII_PR_Patho_History_Of_Present_Illness,List,2025.0.2,2026.0.0,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-history-of-present-illness,MII_PR_Patho_History_Of_Present_Illness,List,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-history-of-present-illness,MII_PR_Patho_History_Of_Present_Illness,List,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-history-of-present-illness,MII_PR_Patho_History_Of_Present_Illness,List,2026.0.2,2027.0.0-ballot,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-intraoperative-grouper,MII_PR_Patho_Intraoperative_Grouper,Observation,1.0.0,1.0.0-alpha2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-intraoperative-grouper,MII_PR_Patho_Intraoperative_Grouper,Observation,1.0.0-alpha2,1.0.0-alpha3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-intraoperative-grouper,MII_PR_Patho_Intraoperative_Grouper,Observation,1.0.0-alpha3,1.0.0-alpha4,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-intraoperative-grouper,MII_PR_Patho_Intraoperative_Grouper,Observation,1.0.0-alpha4,2025.0.0-alpha1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-intraoperative-grouper,MII_PR_Patho_Intraoperative_Grouper,Observation,2025.0.0-alpha1,2025.0.0-alpha2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-intraoperative-grouper,MII_PR_Patho_Intraoperative_Grouper,Observation,2025.0.0-alpha2,2025.0.0-alpha3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-intraoperative-grouper,MII_PR_Patho_Intraoperative_Grouper,Observation,2025.0.0-alpha3,2025.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-intraoperative-grouper,MII_PR_Patho_Intraoperative_Grouper,Observation,2025.0.1,2025.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-intraoperative-grouper,MII_PR_Patho_Intraoperative_Grouper,Observation,2025.0.2,2026.0.0,elements-added,2,0,0,0,0,False,Observation.hasMember:pathology-finding|Observation.text,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-intraoperative-grouper,MII_PR_Patho_Intraoperative_Grouper,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-intraoperative-grouper,MII_PR_Patho_Intraoperative_Grouper,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-intraoperative-grouper,MII_PR_Patho_Intraoperative_Grouper,Observation,2026.0.2,2027.0.0-ballot,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper,MII_PR_Patho_Macroscopic_Grouper,Observation,1.0.0,1.0.0-alpha2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper,MII_PR_Patho_Macroscopic_Grouper,Observation,1.0.0-alpha2,1.0.0-alpha3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper,MII_PR_Patho_Macroscopic_Grouper,Observation,1.0.0-alpha3,1.0.0-alpha4,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper,MII_PR_Patho_Macroscopic_Grouper,Observation,1.0.0-alpha4,2025.0.0-alpha1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper,MII_PR_Patho_Macroscopic_Grouper,Observation,2025.0.0-alpha1,2025.0.0-alpha2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper,MII_PR_Patho_Macroscopic_Grouper,Observation,2025.0.0-alpha2,2025.0.0-alpha3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper,MII_PR_Patho_Macroscopic_Grouper,Observation,2025.0.0-alpha3,2025.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper,MII_PR_Patho_Macroscopic_Grouper,Observation,2025.0.1,2025.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper,MII_PR_Patho_Macroscopic_Grouper,Observation,2025.0.2,2026.0.0,elements-added,2,0,0,0,0,False,Observation.hasMember:pathology-finding|Observation.text,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper,MII_PR_Patho_Macroscopic_Grouper,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper,MII_PR_Patho_Macroscopic_Grouper,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper,MII_PR_Patho_Macroscopic_Grouper,Observation,2026.0.2,2027.0.0-ballot,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper,MII_PR_Patho_Microscopic_Grouper,Observation,1.0.0,1.0.0-alpha2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper,MII_PR_Patho_Microscopic_Grouper,Observation,1.0.0-alpha2,1.0.0-alpha3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper,MII_PR_Patho_Microscopic_Grouper,Observation,1.0.0-alpha3,1.0.0-alpha4,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper,MII_PR_Patho_Microscopic_Grouper,Observation,1.0.0-alpha4,2025.0.0-alpha1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper,MII_PR_Patho_Microscopic_Grouper,Observation,2025.0.0-alpha1,2025.0.0-alpha2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper,MII_PR_Patho_Microscopic_Grouper,Observation,2025.0.0-alpha2,2025.0.0-alpha3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper,MII_PR_Patho_Microscopic_Grouper,Observation,2025.0.0-alpha3,2025.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper,MII_PR_Patho_Microscopic_Grouper,Observation,2025.0.1,2025.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper,MII_PR_Patho_Microscopic_Grouper,Observation,2025.0.2,2026.0.0,elements-added,2,0,0,0,0,False,Observation.hasMember:pathology-finding|Observation.text,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper,MII_PR_Patho_Microscopic_Grouper,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper,MII_PR_Patho_Microscopic_Grouper,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper,MII_PR_Patho_Microscopic_Grouper,Observation,2026.0.2,2027.0.0-ballot,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-problem-list-item,MII_PR_Patho_Problem_List_Item,Condition,1.0.0,1.0.0-alpha2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-problem-list-item,MII_PR_Patho_Problem_List_Item,Condition,1.0.0-alpha2,1.0.0-alpha3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-problem-list-item,MII_PR_Patho_Problem_List_Item,Condition,1.0.0-alpha3,1.0.0-alpha4,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-problem-list-item,MII_PR_Patho_Problem_List_Item,Condition,1.0.0-alpha4,2025.0.0-alpha1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-problem-list-item,MII_PR_Patho_Problem_List_Item,Condition,2025.0.0-alpha1,2025.0.0-alpha2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-problem-list-item,MII_PR_Patho_Problem_List_Item,Condition,2025.0.0-alpha2,2025.0.0-alpha3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-problem-list-item,MII_PR_Patho_Problem_List_Item,Condition,2025.0.0-alpha3,2025.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-problem-list-item,MII_PR_Patho_Problem_List_Item,Condition,2025.0.1,2025.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-problem-list-item,MII_PR_Patho_Problem_List_Item,Condition,2025.0.2,2026.0.0,mixed,1,0,2,2,0,False,Condition.category:problem-list-item,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-problem-list-item,MII_PR_Patho_Problem_List_Item,Condition,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-problem-list-item,MII_PR_Patho_Problem_List_Item,Condition,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-problem-list-item,MII_PR_Patho_Problem_List_Item,Condition,2026.0.2,2027.0.0-ballot,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-report,MII_PR_Patho_Report,DiagnosticReport,1.0.0,1.0.0-alpha2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-report,MII_PR_Patho_Report,DiagnosticReport,1.0.0-alpha2,1.0.0-alpha3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-report,MII_PR_Patho_Report,DiagnosticReport,1.0.0-alpha3,1.0.0-alpha4,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-report,MII_PR_Patho_Report,DiagnosticReport,1.0.0-alpha4,2025.0.0-alpha1,elements-added,1,0,0,0,0,False,DiagnosticReport.extension,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-report,MII_PR_Patho_Report,DiagnosticReport,2025.0.0-alpha1,2025.0.0-alpha2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-report,MII_PR_Patho_Report,DiagnosticReport,2025.0.0-alpha2,2025.0.0-alpha3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-report,MII_PR_Patho_Report,DiagnosticReport,2025.0.0-alpha3,2025.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-report,MII_PR_Patho_Report,DiagnosticReport,2025.0.1,2025.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-report,MII_PR_Patho_Report,DiagnosticReport,2025.0.2,2026.0.0,modified,0,0,5,0,0,True,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-report,MII_PR_Patho_Report,DiagnosticReport,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-report,MII_PR_Patho_Report,DiagnosticReport,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-report,MII_PR_Patho_Report,DiagnosticReport,2026.0.2,2027.0.0-ballot,mixed,1,0,1,0,0,True,DiagnosticReport.extension:composition,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-section-grouper,MII_PR_Patho_Section_Grouper,Observation,1.0.0,1.0.0-alpha2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-section-grouper,MII_PR_Patho_Section_Grouper,Observation,1.0.0-alpha2,1.0.0-alpha3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-section-grouper,MII_PR_Patho_Section_Grouper,Observation,1.0.0-alpha3,1.0.0-alpha4,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-section-grouper,MII_PR_Patho_Section_Grouper,Observation,1.0.0-alpha4,2025.0.0-alpha1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-section-grouper,MII_PR_Patho_Section_Grouper,Observation,2025.0.0-alpha1,2025.0.0-alpha2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-section-grouper,MII_PR_Patho_Section_Grouper,Observation,2025.0.0-alpha2,2025.0.0-alpha3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-section-grouper,MII_PR_Patho_Section_Grouper,Observation,2025.0.0-alpha3,2025.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-section-grouper,MII_PR_Patho_Section_Grouper,Observation,2025.0.1,2025.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-section-grouper,MII_PR_Patho_Section_Grouper,Observation,2025.0.2,2026.0.0,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-section-grouper,MII_PR_Patho_Section_Grouper,Observation,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-section-grouper,MII_PR_Patho_Section_Grouper,Observation,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-section-grouper,MII_PR_Patho_Section_Grouper,Observation,2026.0.2,2027.0.0-ballot,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-service-request,MII_PR_Patho_Service_Request,ServiceRequest,1.0.0,1.0.0-alpha2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-service-request,MII_PR_Patho_Service_Request,ServiceRequest,1.0.0-alpha2,1.0.0-alpha3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-service-request,MII_PR_Patho_Service_Request,ServiceRequest,1.0.0-alpha3,1.0.0-alpha4,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-service-request,MII_PR_Patho_Service_Request,ServiceRequest,1.0.0-alpha4,2025.0.0-alpha1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-service-request,MII_PR_Patho_Service_Request,ServiceRequest,2025.0.0-alpha1,2025.0.0-alpha2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-service-request,MII_PR_Patho_Service_Request,ServiceRequest,2025.0.0-alpha2,2025.0.0-alpha3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-service-request,MII_PR_Patho_Service_Request,ServiceRequest,2025.0.0-alpha3,2025.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-service-request,MII_PR_Patho_Service_Request,ServiceRequest,2025.0.1,2025.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-service-request,MII_PR_Patho_Service_Request,ServiceRequest,2025.0.2,2026.0.0,mixed,1,0,1,0,0,True,ServiceRequest.supportingInfo:observations,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-service-request,MII_PR_Patho_Service_Request,ServiceRequest,2026.0.0,2026.0.1,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-service-request,MII_PR_Patho_Service_Request,ServiceRequest,2026.0.1,2026.0.2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-service-request,MII_PR_Patho_Service_Request,ServiceRequest,2026.0.2,2027.0.0-ballot,canonical-only,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-specimen,MII_PR_Patho_Specimen,Specimen,1.0.0,1.0.0-alpha2,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-specimen,MII_PR_Patho_Specimen,Specimen,1.0.0-alpha2,1.0.0-alpha3,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-specimen,MII_PR_Patho_Specimen,Specimen,1.0.0-alpha3,1.0.0-alpha4,identical,0,0,0,0,0,False,,
de.medizininformatikinitiative.kerndatensatz.patho,patho,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-specimen,MII_PR_Patho_Specimen,Specimen,1.0.0-alpha4,2025.0.0-alpha1,identical,0,0,0,0,0,False,,
