modul,profil,element,beruehrt_wegen,basis,url
patho,MII_PR_Patho_Specimen,Specimen.container,"_definition,_short,definition,short",MII_PR_Biobank_Specimen_Bioprobe_Core,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-specimen
patho,MII_PR_Patho_Specimen,Specimen.container.type,binding,MII_PR_Biobank_Specimen_Bioprobe_Core,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-specimen
patho,MII_PR_Patho_Macroscopic_Grouper,Observation.text,"_definition,_short,definition,short",MII_PR_Patho_Section_Grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper
patho,MII_PR_Patho_Macroscopic_Grouper,Observation.code,patternCodeableConcept,MII_PR_Patho_Section_Grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper
patho,MII_PR_Patho_Macroscopic_Grouper,Observation.hasMember:pathology-finding,"_definition,_short,definition,short",MII_PR_Patho_Section_Grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-macroscopic-grouper
patho,MII_PR_Patho_Microscopic_Grouper,Observation.text,"_definition,_short,definition,short",MII_PR_Patho_Section_Grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper
patho,MII_PR_Patho_Microscopic_Grouper,Observation.code,patternCodeableConcept,MII_PR_Patho_Section_Grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper
patho,MII_PR_Patho_Microscopic_Grouper,Observation.hasMember:pathology-finding,"_definition,_short,definition,short",MII_PR_Patho_Section_Grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-microscopic-grouper
patho,MII_PR_Patho_Intraoperative_Grouper,Observation.text,"_definition,_short,definition,short",MII_PR_Patho_Section_Grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-intraoperative-grouper
patho,MII_PR_Patho_Intraoperative_Grouper,Observation.code,patternCodeableConcept,MII_PR_Patho_Section_Grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-intraoperative-grouper
patho,MII_PR_Patho_Intraoperative_Grouper,Observation.hasMember:pathology-finding,"_definition,_short,definition,short",MII_PR_Patho_Section_Grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-intraoperative-grouper
patho,MII_PR_Patho_Finding,Observation.identifier,"_definition,_short,definition,short",MII_PR_Patho_Base_Observation,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-finding
patho,MII_PR_Patho_Finding,Observation.basedOn,"_definition,_short,definition,short",MII_PR_Patho_Base_Observation,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-finding
patho,MII_PR_Patho_Finding,Observation.status,"_definition,_short,definition,short",MII_PR_Patho_Base_Observation,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-finding
patho,MII_PR_Patho_Finding,Observation.category,"_definition,_short,definition,min,short",MII_PR_Patho_Base_Observation,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-finding
patho,MII_PR_Patho_Finding,Observation.code,"_definition,_short,definition,short",MII_PR_Patho_Base_Observation,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-finding
patho,MII_PR_Patho_Finding,Observation.subject,"_definition,_short,definition,short",MII_PR_Patho_Base_Observation,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-finding
patho,MII_PR_Patho_Finding,Observation.effective[x],"_definition,_short,definition,short",MII_PR_Patho_Base_Observation,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-finding
patho,MII_PR_Patho_Finding,Observation.bodySite,"_definition,_short,definition,short",MII_PR_Patho_Base_Observation,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-finding
patho,MII_PR_Patho_Finding,Observation.method,"_definition,_short,definition,short",MII_PR_Patho_Base_Observation,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-finding
patho,MII_PR_Patho_Finding,Observation.specimen,"_definition,_short,definition,short",MII_PR_Patho_Base_Observation,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-finding
patho,MII_PR_Patho_Finding,Observation.hasMember,"_definition,_short,definition,short",MII_PR_Patho_Base_Observation,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-finding
patho,MII_PR_Patho_Finding,Observation.derivedFrom,"_definition,_short,definition,short",MII_PR_Patho_Base_Observation,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-finding
patho,MII_PR_Patho_Additional_Specified_Grouper,Observation.text,"_definition,_short,definition,short",MII_PR_Patho_Section_Grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-additional-specified-grouper
patho,MII_PR_Patho_Additional_Specified_Grouper,Observation.code,patternCodeableConcept,MII_PR_Patho_Section_Grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-additional-specified-grouper
patho,MII_PR_Patho_Additional_Specified_Grouper,Observation.hasMember:pathology-finding,"_definition,_short,definition,short",MII_PR_Patho_Section_Grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-additional-specified-grouper
patho,MII_PR_Patho_Section_Grouper,Observation.hasMember,slicing,MII_PR_Patho_Base_Observation,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-section-grouper
patho,MII_PR_Patho_Diagnostic_Conclusion_Grouper,Observation.text,"_definition,_short,definition,short",MII_PR_Patho_Section_Grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-diagnostic-conclusion-grouper
patho,MII_PR_Patho_Diagnostic_Conclusion_Grouper,Observation.code,patternCodeableConcept,MII_PR_Patho_Section_Grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-diagnostic-conclusion-grouper
patho,MII_PR_Patho_Diagnostic_Conclusion_Grouper,Observation.hasMember:pathology-finding,"_definition,_short,definition,short",MII_PR_Patho_Section_Grouper,https://www.medizininformatik-initiative.de/fhir/ext/modul-patho/StructureDefinition/mii-pr-patho-diagnostic-conclusion-grouper
bildgebung,MII_PR_Bildgebung_Bildgebungsprozedur,Procedure.category,min,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-bildgebungsprozedur
bildgebung,MII_PR_Bildgebung_Bildgebungsprozedur,Procedure.category.coding,min,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-bildgebungsprozedur
bildgebung,MII_PR_Bildgebung_Bildgebungsprozedur,Procedure.category.coding:sct,patternCoding,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-bildgebungsprozedur
bildgebung,MII_PR_Bildgebung_Bildgebungsprozedur,Procedure.code,"_definition,definition",MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-bildgebungsprozedur
bildgebung,MII_PR_Bildgebung_Bildgebungsprozedur,Procedure.code.coding:sct,binding,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-bildgebungsprozedur
bildgebung,MII_PR_Bildgebung_Bildgebungsprozedur,Procedure.subject,"_definition,_short,definition,short,type",MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-bildgebungsprozedur
bildgebung,MII_PR_Bildgebung_Radiologische_Messung,Observation.value[x],type,MII_PR_Bildgebung_Radiologische_Beobachtung,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-radiologische-messung
bildgebung,MII_PR_Bildgebung_Radiologische_Messung,Observation.value[x]:valueQuantity.system,patternUri,MII_PR_Bildgebung_Radiologische_Beobachtung,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-radiologische-messung
bildgebung,MII_PR_Bildgebung_Radiologische_Befundungsprozedur,Procedure.category,min,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-radiologische-befundungsprozedur
bildgebung,MII_PR_Bildgebung_Radiologische_Befundungsprozedur,Procedure.category.coding,min,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-radiologische-befundungsprozedur
bildgebung,MII_PR_Bildgebung_Radiologische_Befundungsprozedur,Procedure.category.coding:sct,patternCoding,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-radiologische-befundungsprozedur
bildgebung,MII_PR_Bildgebung_Radiologische_Befundungsprozedur,Procedure.code.coding:sct,patternCoding,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-radiologische-befundungsprozedur
bildgebung,MII_PR_Bildgebung_Radiologische_Befundungsprozedur,Procedure.subject,"_definition,_short,definition,short,type",MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-radiologische-befundungsprozedur
bildgebung,MII_PR_Bildgebung_Kontrastmittelgabe,MedicationAdministration.partOf,"_definition,_short",MII_PR_Medikation_MedicationAdministration,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-kontrastmittelgabe
bildgebung,MII_PR_Bildgebung_Kontrastmittelgabe,MedicationAdministration.status,_short,MII_PR_Medikation_MedicationAdministration,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-kontrastmittelgabe
bildgebung,MII_PR_Bildgebung_Kontrastmittelgabe,MedicationAdministration.medication[x],"_definition,_short,definition",MII_PR_Medikation_MedicationAdministration,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-kontrastmittelgabe
bildgebung,MII_PR_Bildgebung_Kontrastmittelgabe,MedicationAdministration.subject,"_definition,_short,definition,short,type",MII_PR_Medikation_MedicationAdministration,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-kontrastmittelgabe
bildgebung,MII_PR_Bildgebung_Kontrastmittelgabe,MedicationAdministration.effective[x],"definition,type",MII_PR_Medikation_MedicationAdministration,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-kontrastmittelgabe
bildgebung,MII_PR_Bildgebung_Kontrastmittelgabe,MedicationAdministration.dosage,"_definition,min",MII_PR_Medikation_MedicationAdministration,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-kontrastmittelgabe
bildgebung,MII_PR_Bildgebung_Kontrastmittelgabe,MedicationAdministration.dosage.dose,"_definition,_short,definition,min",MII_PR_Medikation_MedicationAdministration,https://www.medizininformatik-initiative.de/fhir/ext/modul-bildgebung/StructureDefinition/mii-pr-bildgebung-kontrastmittelgabe
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Nuklearmedizin,Procedure.category,"min,patternCodeableConcept",MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-strahlentherapie-bestrahlung-nuklearmedizin
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Nuklearmedizin,Procedure.code.coding,binding,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-strahlentherapie-bestrahlung-nuklearmedizin
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Nuklearmedizin,Procedure.subject,type,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-strahlentherapie-bestrahlung-nuklearmedizin
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Nuklearmedizin,Procedure.performed[x],type,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-strahlentherapie-bestrahlung-nuklearmedizin
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Nuklearmedizin,Procedure.performed[x]:performedPeriod,type,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-strahlentherapie-bestrahlung-nuklearmedizin
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Nuklearmedizin,Procedure.bodySite,"binding,max",MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-strahlentherapie-bestrahlung-nuklearmedizin
onkologie,MII_PR_Onko_Strahlentherapie_Bestrahlung_Nuklearmedizin,Procedure.bodySite.coding,"_definition,_short,definition,short",MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-strahlentherapie-bestrahlung-nuklearmedizin
onkologie,MII_PR_Onko_KRK_Stoma_Markierung,Procedure.status,mapping,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-krk-stoma-markierung
onkologie,MII_PR_Onko_KRK_Stoma_Markierung,Procedure.category,min,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-krk-stoma-markierung
onkologie,MII_PR_Onko_KRK_Stoma_Markierung,Procedure.category.coding,patternCoding,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-krk-stoma-markierung
onkologie,MII_PR_Onko_KRK_Stoma_Markierung,Procedure.code,"definition,short",MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-krk-stoma-markierung
onkologie,MII_PR_Onko_KRK_Stoma_Markierung,Procedure.code.coding,patternCoding,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-krk-stoma-markierung
onkologie,MII_PR_Onko_KRK_Stoma_Markierung,Procedure.subject,type,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-krk-stoma-markierung
onkologie,MII_PR_Onko_KRK_Stoma_Markierung,Procedure.performed[x],type,MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-krk-stoma-markierung
onkologie,MII_PR_Onko_KRK_Stoma_Markierung,Procedure.performed[x]:performedDateTime,"_definition,_short,definition,mapping,short,type",MII_PR_Prozedur_Procedure,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-krk-stoma-markierung
onkologie,MII_PR_Onko_Genetische_Variante,Observation.subject,type,MII_PR_MolGen_Variante,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-genetische-variante
onkologie,MII_PR_Onko_Genetische_Variante,Observation.value[x],type,MII_PR_MolGen_Variante,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-genetische-variante
onkologie,MII_PR_Onko_Genetische_Variante,Observation.specimen,"definition,short,type",MII_PR_MolGen_Variante,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-genetische-variante
onkologie,MII_PR_Onko_Systemische_Therapie_Medikation,MedicationStatement.basedOn,"definition,short,slicing,type",MII_PR_Medikation_MedicationStatement,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-systemische-therapie-medikation
onkologie,MII_PR_Onko_Systemische_Therapie_Medikation,MedicationStatement.partOf,"min,slicing",MII_PR_Medikation_MedicationStatement,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-systemische-therapie-medikation
onkologie,MII_PR_Onko_Systemische_Therapie_Medikation,MedicationStatement.partOf:systemischeTherapie,"max,min,type",MII_PR_Medikation_MedicationStatement,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-systemische-therapie-medikation
onkologie,MII_PR_Onko_Systemische_Therapie_Medikation,MedicationStatement.medication[x]:medicationReference,"_short,definition,short,type",MII_PR_Medikation_MedicationStatement,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-systemische-therapie-medikation
onkologie,MII_PR_Onko_Systemische_Therapie_Medikation,MedicationStatement.medication[x]:medicationCodeableConcept,type,MII_PR_Medikation_MedicationStatement,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-systemische-therapie-medikation
onkologie,MII_PR_Onko_Systemische_Therapie_Medikation,MedicationStatement.medication[x]:medicationCodeableConcept.coding,"_definition,_short,definition,min,short",MII_PR_Medikation_MedicationStatement,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-systemische-therapie-medikation
onkologie,MII_PR_Onko_Systemische_Therapie_Medikation,MedicationStatement.medication[x]:medicationCodeableConcept.coding:UNII,binding,MII_PR_Medikation_MedicationStatement,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-systemische-therapie-medikation
onkologie,MII_PR_Onko_Systemische_Therapie_Medikation,MedicationStatement.subject,type,MII_PR_Medikation_MedicationStatement,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-systemische-therapie-medikation
onkologie,MII_PR_Onko_Systemische_Therapie_Medikation,MedicationStatement.effective[x]:effectivePeriod,type,MII_PR_Medikation_MedicationStatement,https://www.medizininformatik-initiative.de/fhir/ext/modul-onko/StructureDefinition/mii-pr-onko-systemische-therapie-medikation
