modul,profil,codeableconcept,ms_cc,ms_text,ms_coding,ms_slice,ms_system,ms_code,ms_display,ms_version,pattern_display,pattern_version
onkologie,MII_PR_Onko_Prostata_Operation,Procedure.outcome,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Prostata_Operation,Procedure.code,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Prostata_Operation,Procedure.complication:compl_obds,True,False,False,False,False,True,False,False,False,False
onkologie,MII_PR_Onko_Prostata_Operation,Procedure.category,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Prostata_Operation,Procedure.extension:Intention.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Prostata_Operation,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Prostata_Operation,Procedure.extension:Urgency.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Tumorgroesse,Observation.code,True,False,True,True,True,True,False,False,True,False
onkologie,MII_PR_Onko_Tumorgroesse,Observation.bodySite,True,False,True,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Her2neu_Status,Observation.code,True,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Mamma_Her2neu_Status,Observation.value[x],True,False,False,True,False,True,False,False,False,False
onkologie,MII_PR_Onko_Residualstatus,Observation.code,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Residualstatus,Observation.value[x],True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_N_Kategorie,Observation.method,True,False,True,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_TNM_N_Kategorie,Observation.modifierExtension:rPraefix.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_N_Kategorie,Observation.code,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_N_Kategorie,Observation.code.extension:cpPraefix.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_N_Kategorie,Observation.modifierExtension:aPraefix.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_N_Kategorie,Observation.value[x],True,False,False,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_N_Kategorie,Observation.modifierExtension:yPraefix.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Allgemeiner_Leistungszustand_Karnofsky,Observation.code,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Allgemeiner_Leistungszustand_Karnofsky,Observation.value[x],True,False,True,True,False,True,False,False,False,False
onkologie,MII_PR_Onko_KRK_Operation,Procedure.complication:compl_icd10,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_KRK_Operation,Procedure.outcome,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_KRK_Operation,Procedure.usedCode,True,False,True,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_KRK_Operation,Procedure.code,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_KRK_Operation,Procedure.complication:compl_obds,True,False,False,False,False,True,False,False,False,False
onkologie,MII_PR_Onko_KRK_Operation,Procedure.category,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_KRK_Operation,Procedure.extension:Intention.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_KRK_Operation,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_KRK_Operation,Procedure.extension:Urgency.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Prostata_Gleason_Pattern,Observation.code,True,False,False,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Prostata_Gleason_Pattern,Observation.value[x],True,False,False,False,False,True,False,False,False,False
onkologie,MII_PR_Onko_Melanom_Sicherheitsabstand,Observation.code,True,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_TNM_a_Symbol,Observation.code,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_a_Symbol,Observation.value[x],True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Diagnose_Primaertumor,Condition.extension:morphology-behavior-icdo3.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Diagnose_Primaertumor,Condition.abatement[x]:abatementAge.extension:Lebensphase-Ende.value[x],True,False,True,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Diagnose_Primaertumor,Condition.onset[x]:onsetAge.extension:Lebensphase-Beginn.value[x],True,False,True,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Diagnose_Primaertumor,Condition.clinicalStatus,True,False,True,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Diagnose_Primaertumor,Condition.bodySite,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Diagnose_Primaertumor,Condition.verificationStatus,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Diagnose_Primaertumor,Condition.code,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Mamma_Operation,Procedure.complication:compl_icd10,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Operation,Procedure.outcome,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Operation,Procedure.code,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Mamma_Operation,Procedure.complication:compl_obds,True,False,False,False,False,True,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Operation,Procedure.usedCode:IntraoperativesImaging,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Operation,Procedure.category,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Operation,Procedure.usedCode:PraeoperativeMarkierung,True,False,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Operation,Procedure.extension:Intention.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Mamma_Operation,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Mamma_Operation,Procedure.extension:Urgency.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_TNM_L_Kategorie,Observation.code,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_L_Kategorie,Observation.value[x],True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Systemische_Therapie,Procedure.outcome,True,False,False,False,False,True,False,False,False,False
onkologie,MII_PR_Onko_Systemische_Therapie,Procedure.usedCode,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Systemische_Therapie,Procedure.code,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Systemische_Therapie,Procedure.extension:StellungZurOp.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Systemische_Therapie,Procedure.category,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Systemische_Therapie,Procedure.extension:Intention.value[x],False,True,False,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_Systemische_Therapie,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_TNM_M_Kategorie,Observation.method,True,False,True,False,False,False,False,False,False,False
onkologie,MII_PR_Onko_TNM_M_Kategorie,Observation.modifierExtension:rPraefix.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_M_Kategorie,Observation.code,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_M_Kategorie,Observation.code.extension:cpPraefix.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_M_Kategorie,Observation.modifierExtension:aPraefix.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_M_Kategorie,Observation.value[x],True,False,False,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_M_Kategorie,Observation.modifierExtension:yPraefix.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Tumorkonferenz,CarePlan.category,True,False,True,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Tumorkonferenz,CarePlan.activity:obds.detail.code,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Tumorkonferenz,CarePlan.activity:obds.detail.statusReason,True,False,True,False,False,True,False,False,False,False
onkologie,MII_PR_Onko_Verlauf,Observation.component:Lymphknoten_Verlauf.code,False,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Verlauf,Observation.code,True,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Verlauf,Observation.value[x]:valueCodeableConcept,False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Verlauf,Observation.component:Lymphknoten_Verlauf.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Verlauf,Observation.component:Tumor_Verlauf.code,False,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Verlauf,Observation.component:Fernmetastasen_Verlauf.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Verlauf,Observation.component:Fernmetastasen_Verlauf.code,False,False,False,False,False,False,False,False,True,False
onkologie,MII_PR_Onko_Verlauf,Observation.component:Tumor_Verlauf.value[x],False,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_Therapieempfehlung_Medikation,MedicationRequest.dosageInstruction.route,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Therapieempfehlung_Medikation,MedicationRequest.dosageInstruction.site,True,False,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Therapieempfehlung_Medikation,MedicationRequest.medication[x]:medicationCodeableConcept,True,True,True,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_Fruehere_Tumorerkrankung,Condition.code,True,True,False,True,True,True,False,True,False,False
onkologie,MII_PR_Onko_Fruehere_Tumorerkrankung,Condition.bodySite,True,False,False,True,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_m_Symbol,Observation.code,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_m_Symbol,Observation.value[x],True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_r_Symbol,Observation.code,True,False,False,False,True,True,False,False,False,False
onkologie,MII_PR_Onko_TNM_r_Symbol,Observation.value[x],True,False,False,False,True,True,False,False,False,False
seltene,MII_PR_Seltene_Bodymassindex,Observation.category,True,False,False,False,False,False,False,False,False,False
seltene,MII_PR_Seltene_Blutgruppe,Observation.code,True,False,True,True,False,False,False,False,True,False
seltene,MII_PR_Seltene_Blutgruppe,Observation.value[x],True,True,True,True,False,False,False,False,False,False
seltene,MII_PR_Seltene_ICFAssessment,Observation.code,True,False,True,False,False,False,False,False,False,False
seltene,MII_PR_Seltene_TherapieempfehlungNichtMedikamentoes,ServiceRequest.category:MVGenomSeqTherapieStrategie,True,False,False,False,False,False,False,False,False,False
seltene,MII_PR_Seltene_TherapieempfehlungNichtMedikamentoes,ServiceRequest.code,True,True,False,True,False,False,False,False,False,False
seltene,MII_PR_Seltene_TherapieempfehlungNichtMedikamentoes,ServiceRequest.category:MVGenomSeqTherapieTyp,True,False,False,False,False,False,False,False,False,False
seltene,MII_PR_Seltene_Taillenumfang,Observation.category,True,False,False,False,False,False,False,False,False,False
seltene,MII_PR_Seltene_TherapieDurchgefuehrt,Procedure.code,True,False,True,False,False,False,True,False,False,False
seltene,MII_PR_Seltene_Familienanamnese,FamilyMemberHistory.condition.code,True,False,True,True,True,True,True,True,False,False
seltene,MII_PR_Seltene_Familienanamnese,FamilyMemberHistory.relationship,True,False,False,False,False,False,False,False,False,False
seltene,MII_PR_Seltene_Familienanamnese,FamilyMemberHistory.reasonCode,True,False,True,True,True,True,False,True,False,False
seltene,MII_PR_Seltene_Hueftumfang,Observation.category,True,False,False,False,False,False,False,False,False,False
seltene,MII_PR_Seltene_Consanguinity,Observation.value[x],True,True,True,False,False,False,False,False,False,False
seltene,MII_PR_Seltene_Therapieempfehlung,MedicationRequest.category:MVGenomSeqTherapieTyp,True,False,False,False,False,False,False,False,False,False
seltene,MII_PR_Seltene_Therapieempfehlung,MedicationRequest.dosageInstruction.route,True,False,True,True,True,True,False,False,False,False
seltene,MII_PR_Seltene_Therapieempfehlung,MedicationRequest.category:MVGenomSeqTherapieStrategie,True,False,False,False,False,False,False,False,False,False
seltene,MII_PR_Seltene_Therapieempfehlung,MedicationRequest.dosageInstruction.site,True,False,True,True,True,True,False,False,False,False
seltene,MII_PR_Seltene_Therapieempfehlung,MedicationRequest.medication[x]:medicationCodeableConcept,True,True,True,True,True,True,False,False,False,False
seltene,MII_PR_Seltene_Studieneinschluss_Anfrage,ServiceRequest.extension:statusReason.value[x],False,False,True,False,False,False,False,False,False,False
seltene,MII_PR_Seltene_ClinicalDiagnosis,Condition.evidence.code,True,False,False,False,False,False,False,False,False,False
seltene,MII_PR_Seltene_ClinicalDiagnosis,Condition.abatement[x]:abatementAge.extension:Lebensphase-Ende.value[x],True,False,True,False,True,True,False,False,False,False
seltene,MII_PR_Seltene_ClinicalDiagnosis,Condition.onset[x]:onsetAge.extension:Lebensphase-Beginn.value[x],True,False,True,False,True,True,False,False,False,False
seltene,MII_PR_Seltene_ClinicalDiagnosis,Condition.clinicalStatus,True,False,True,False,True,True,False,False,False,False
seltene,MII_PR_Seltene_ClinicalDiagnosis,Condition.bodySite,True,False,True,True,True,True,False,True,False,False
seltene,MII_PR_Seltene_ClinicalDiagnosis,Condition.verificationStatus,True,False,True,False,True,True,False,False,False,False
seltene,MII_PR_Seltene_ClinicalDiagnosis,Condition.code,True,False,True,True,True,True,True,True,False,False
seltene,MII_PR_Seltene_HPO_Assessment,Observation.code,True,False,False,False,False,False,False,False,False,False
seltene,MII_PR_Seltene_HPO_Assessment,Observation.component:status.interpretation,True,False,False,False,False,False,False,False,False,False
seltene,MII_PR_Seltene_Symptom_Condition,Condition.code,True,False,True,True,False,False,True,False,False,False
seltene,MII_PR_Seltene_GeneticDiagnosis,Condition.evidence.code,True,False,False,True,False,False,False,False,True,False
seltene,MII_PR_Seltene_GeneticDiagnosis,Condition.abatement[x]:abatementAge.extension:Lebensphase-Ende.value[x],True,False,True,False,True,True,False,False,False,False
seltene,MII_PR_Seltene_GeneticDiagnosis,Condition.onset[x]:onsetAge.extension:Lebensphase-Beginn.value[x],True,False,True,False,True,True,False,False,False,False
seltene,MII_PR_Seltene_GeneticDiagnosis,Condition.clinicalStatus,True,False,True,False,True,True,False,False,False,False
seltene,MII_PR_Seltene_GeneticDiagnosis,Condition.bodySite,True,False,True,True,True,True,False,True,False,False
seltene,MII_PR_Seltene_GeneticDiagnosis,Condition.verificationStatus,True,False,True,False,True,True,False,False,False,False
seltene,MII_PR_Seltene_GeneticDiagnosis,Condition.code,True,False,True,True,True,True,True,True,False,False
seltene,MII_PR_Seltene_Kopfumfang,Observation.code,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_PDL1,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_PDL1,Observation.code,True,False,True,True,False,False,False,False,True,False
mtb,MII_PR_MTB_Immunohistochemistry_PDL1,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_PDL1,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_MMR,Observation.component:mmr-mlh3.code,False,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Immunohistochemistry_MMR,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_MMR,Observation.component:mmr-mlh1.code,False,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Immunohistochemistry_MMR,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_MMR,Observation.component:mmr-msh2.code,False,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Immunohistochemistry_MMR,Observation.component:mmr-pms2.value[x]:valueCodeableConcept,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_MMR,Observation.component:mmr-msh2.value[x]:valueCodeableConcept,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_MMR,Observation.component:mmr-mlh1.value[x]:valueCodeableConcept,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_MMR,Observation.component:mmr-mlh3.value[x]:valueCodeableConcept,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_MMR,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_MMR,Observation.component:mmr-msh3.code,False,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Immunohistochemistry_MMR,Observation.component:mmr-pms2.code,False,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Immunohistochemistry_MMR,Observation.component:mmr-msh6.code,False,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Immunohistochemistry_MMR,Observation.component:mmr-msh3.value[x]:valueCodeableConcept,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_MMR,Observation.component:mmr-msh6.value[x]:valueCodeableConcept,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_Phosphorylation,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_Phosphorylation,Observation.code,True,False,True,True,False,False,False,False,True,False
mtb,MII_PR_MTB_Immunohistochemistry_Phosphorylation,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_Phosphorylation,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Follow_Up_ClinicalImpression,ClinicalImpression.code,True,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Follow_Up_ClinicalImpression,ClinicalImpression.statusReason,True,False,False,False,False,True,False,False,False,False
mtb,MII_PR_MTB_Follow_Up_ClinicalImpression,ClinicalImpression.investigation.code,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Copy_Number_Variant,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Copy_Number_Variant,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Mutationslast,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Mutationslast,Observation.code,True,False,True,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Mutationslast,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Mutationslast,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Ploidie,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Ploidie,Observation.code,True,False,False,True,False,False,False,False,True,False
mtb,MII_PR_MTB_Ploidie,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Ploidie,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Response_Befund,Observation.component:Lymphknoten_Verlauf.code,False,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Response_Befund,Observation.code,True,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Response_Befund,Observation.value[x]:valueCodeableConcept,True,False,False,True,True,True,False,False,False,False
mtb,MII_PR_MTB_Response_Befund,Observation.component:Lymphknoten_Verlauf.value[x],False,False,False,False,True,True,False,False,False,False
mtb,MII_PR_MTB_Response_Befund,Observation.component:Tumor_Verlauf.code,False,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Response_Befund,Observation.component:Fernmetastasen_Verlauf.value[x],False,False,False,False,True,True,False,False,False,False
mtb,MII_PR_MTB_Response_Befund,Observation.component:Fernmetastasen_Verlauf.code,False,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Response_Befund,Observation.component:Tumor_Verlauf.value[x],False,False,False,False,True,True,False,False,False,False
mtb,MII_PR_MTB_Genomic_Study_Analysis,Procedure.category,True,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_RNA_Fusion,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_RNA_Fusion,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Systemische_Therapie,Procedure.outcome,True,False,False,False,False,True,False,False,False,False
mtb,MII_PR_MTB_Systemische_Therapie,Procedure.usedCode,True,False,False,False,True,True,False,False,False,False
mtb,MII_PR_MTB_Systemische_Therapie,Procedure.code,True,False,True,True,True,True,False,True,False,False
mtb,MII_PR_MTB_Systemische_Therapie,Procedure.extension:StellungZurOp.value[x],False,True,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Systemische_Therapie,Procedure.category,True,False,True,True,True,True,False,False,False,False
mtb,MII_PR_MTB_Systemische_Therapie,Procedure.statusReason,True,False,True,False,False,True,False,False,False,False
mtb,MII_PR_MTB_Systemische_Therapie,Procedure.extension:Intention.value[x],False,True,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Systemische_Therapie,Procedure.bodySite,True,False,True,True,True,True,False,True,False,False
mtb,MII_PR_MTB_Einfache_Variante,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Einfache_Variante,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_RNA_Seq,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_RNA_Seq,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_DNA_Fusion,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_DNA_Fusion,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_INSITUHYBRIDIZATION_HER2,Observation.code,True,False,True,True,False,False,False,False,True,False
mtb,MII_PR_MTB_INSITUHYBRIDIZATION_HER2,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_INSITUHYBRIDIZATION_HER2,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_INSITUHYBRIDIZATION_HER2,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_INSITUHYBRIDIZATION_HER2,Observation.component:biomarker-category.value[x],False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Therapeutische_Implikation,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Therapeutische_Implikation,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_BIOMARKER_HER2_STATUS,Observation.code,True,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_BIOMARKER_HER2_STATUS,Observation.value[x]:valueCodeableConcept,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_BIOMARKER_HER2_STATUS,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_BIOMARKER_HER2_STATUS,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_BIOMARKER_HER2_STATUS,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_BIOMARKER_HER2_STATUS,Observation.component:biomarker-category.value[x],False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Molecular_Pathology_Report,DiagnosticReport.code,True,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Tumorausbreitung,Observation.code,True,False,True,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Tumorausbreitung,Observation.value[x],True,False,True,True,False,False,False,False,False,False
mtb,MII_PR_MTB_Tumorausbreitung,Observation.category,True,False,True,True,False,False,False,False,True,False
mtb,MII_PR_MTB_WHO_Grad_Tumor_ZNS,Observation.code,True,False,True,False,False,False,False,False,True,False
mtb,MII_PR_MTB_WHO_Grad_Tumor_ZNS,Observation.value[x],True,False,True,True,False,False,False,False,False,False
mtb,MII_PR_MTB_Diagnostische_Implikation,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Diagnostische_Implikation,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_MSI,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_MSI,Observation.code,True,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_MSI,Observation.category:labCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Immunohistochemistry_MSI,Observation.category:geCategory,False,False,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Oncotree,Observation.value[x],True,False,True,False,True,True,False,False,False,False
mtb,MII_PR_MTB_Consent_Given,Observation.code,True,False,True,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Consent_Given,Observation.value[x],True,False,True,False,True,True,False,False,False,False
mtb,MII_PR_MTB_Diagnose_Primaertumor,Condition.stage:MolekularesTumorboardZeitpunkt.type,True,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Diagnose_Primaertumor,Condition.extension:morphology-behavior-icdo3.value[x],False,True,False,False,False,False,False,False,False,False
mtb,MII_PR_MTB_Diagnose_Primaertumor,Condition.abatement[x]:abatementAge.extension:Lebensphase-Ende.value[x],True,False,True,False,True,True,False,False,False,False
mtb,MII_PR_MTB_Diagnose_Primaertumor,Condition.stage:ErstdiagnoseZeitpunkt.type,True,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Diagnose_Primaertumor,Condition.onset[x]:onsetAge.extension:Lebensphase-Beginn.value[x],True,False,True,False,True,True,False,False,False,False
mtb,MII_PR_MTB_Diagnose_Primaertumor,Condition.stage:OncoTree.type,True,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Diagnose_Primaertumor,Condition.stage:WHOGradZNS.type,True,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Diagnose_Primaertumor,Condition.clinicalStatus,True,False,True,False,True,True,False,False,False,False
mtb,MII_PR_MTB_Diagnose_Primaertumor,Condition.bodySite,True,False,True,True,True,True,False,True,False,False
mtb,MII_PR_MTB_Diagnose_Primaertumor,Condition.verificationStatus,True,False,True,True,True,True,False,False,False,False
mtb,MII_PR_MTB_Diagnose_Primaertumor,Condition.code,True,False,True,True,True,True,False,True,False,False
mtb,MII_PR_MTB_Behandlungsepisode,ClinicalImpression.investigation:MolekularPathologieBefund.code,False,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Behandlungsepisode,ClinicalImpression.investigation:Einwilligung.code,False,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Behandlungsepisode,ClinicalImpression.investigation:KrankengeschichteFamilie.code,False,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Behandlungsepisode,ClinicalImpression.investigation:ECOG.code,False,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_Behandlungsepisode,ClinicalImpression.investigation:NgsBericht.code,False,False,False,False,False,False,False,False,True,False
mtb,MII_PR_MTB_HRD_Score,Observation.category:mbCategory,False,False,False,False,False,False,False,False,False,False
